read	distance	multiplicity	edge_index	node_name
NP_300m_SV.NarG-13363_1_158_+	0.1082482340632592	1	278	
NP_300m_SV.NarG-13377_1_157_+	0.1042092340632592	1	278	
NP_300m_SV.NarG-13378_1_206_+	0.019244234063259202	1	278	
NP_300m_SV.NarG-13391_1_203_+	0.0737182340632592	1	278	
NP_300m_SV.NarG-13394_1_169_+	0.0827022340632592	1	278	
NP_300m_SV.NarG-13399_1_169_+	0.0861232340632592	1	278	
NP_300m_SV.NarG-13407_1_198_+	0.07642423406325921	1	278	
NP_300m_SV.NarG-13413_1_169_+	0.10215723406325919	1	278	
NP_300m_SV.NarG-13421_1_201_+	0.0983722340632592	1	278	
NP_300m_SV.NarG-13424_1_130_+	0.08800223406325919	1	278	
NP_300m_SV.NarG-13428_1_251_+	0.08406123406325919	1	278	
NP_300m_SV.NarG-13437_1_242_+	0.0942742340632592	1	278	
NP_300m_SV.NarG-13442_1_250_+	0.1173652340632592	1	278	
NP_300m_SV.NarG-13449_1_238_+	0.2889192340632592	1	278	
NP_300m_SV.NarG-13455_1_237_+	0.1082982340632592	1	278	
NP_300m_SV.NarG-13481_1_225_+	0.0328992340632592	1	278	
NP_300m_SV.NarG-13515_1_97_+	0.1631752340632592	1	278	
NP_300m_SV.NarG-13533_1_203_+	0.0413532340632592	1	278	
NP_300m_SV.NarG-13540_1_201_+	0.12136423406325919	1	278	
NP_300m_SV.NarG-13545_1_169_+	0.1441912340632592	1	278	
NP_300m_SV.NarG-13572_1_192_+	0.0766592340632592	1	278	
NP_300m_SV.NarG-13576_5_238_+	0.0452022340632592	1	278	
NP_300m_SV.NarG-13583_1_243_+	0.0996122340632592	1	278	
NP_300m_SV.NarG-13597_15_151_+	0.2457782340632592	1	278	
NP_300m_SV.NarG-13640_1_123_+	0.1008252340632592	1	278	
NP_300m_SV.NarG-13649_1_120_+	0.0622342340632592	1	278	
NP_300m_SV.NarG-13668_1_95_+	0.0361712340632592	1	278	
NP_300m_SV.NarG-13696_1_221_+	0.18737923406325918	1	278	
NP_300m_SV.NarG-13700_1_163_+	0.07747523406325921	1	278	
NP_300m_SV.NarG-13703_1_72_+	0.2733212340632592	1	278	
NP_300m_SV.NarG-13716_1_174_+	0.0891182340632592	1	278	
NP_300m_SV.NarG-13721_1_101_+	0.056151234063259205	1	278	
NP_300m_SV.NarG-13735_1_194_+	0.3249912340632592	1	278	
NP_300m_SV.NarG-13737_1_107_+	0.1066812340632592	1	278	
NP_300m_SV.NarG-13751_1_151_+	0.07473623406325919	1	278	
NP_300m_SV.NarG-13752_1_165_+	0.0778132340632592	1	278	
NP_300m_SV.NarG-13755_1_159_+	0.2372062340632592	1	278	
NP_300m_SV.NarG-13764_1_101_+	0.0687782340632592	1	278	
NP_300m_SV.NarG-13783_1_156_+	0.09823923406325921	1	278	
NP_300m_SV.NarG-13792_1_232_+	0.0632732340632592	1	278	
NP_300m_SV.NarG-13793_1_238_+	0.1066672340632592	1	278	
NP_300m_SV.NarG-13826_1_113_+	0.0789142340632592	1	278	
NP_300m_SV.NarG-13849_1_141_+	0.0647352340632592	1	278	
NP_300m_SV.NarG-13852_1_169_+	0.0830902340632592	1	278	
NP_300m_SV.NarG-13856_1_215_+	0.0982892340632592	1	278	
NP_300m_SV.NarG-13862_1_250_+	0.0929422340632592	1	278	
NP_300m_SV.NarG-13880_1_169_+	0.07729023406325919	1	278	
NP_300m_SV.NarG-13885_1_93_+	0.0397362340632592	1	278	
NP_300m_SV.NarG-13891_1_165_+	0.10099523406325919	1	278	
NP_300m_SV.NarG-13902_1_135_+	0.1313992340632592	1	278	
NP_300m_SV.NarG-13930_1_101_+	0.11217623406325919	1	278	
NP_300m_SV.NarG-13981_1_169_+	0.1561832340632592	1	278	
NP_300m_SV.NarG-13987_1_209_+	0.1275532340632592	1	278	
NP_300m_SV.NarG-13999_124_210_+	0.0763542340632592	1	278	
NP_300m_SV.NarG-14007_1_250_+	0.1091202340632592	1	278	
NP_300m_SV.NarG-14029_1_197_+	0.0492582340632592	1	278	
NP_300m_SV.NarG-14051_1_243_+	0.09116923406325919	1	278	
NP_300m_SV.NarG-14054_5_168_+	0.0537292340632592	1	278	
NP_300m_SV.NarG-14064_1_150_+	0.0624802340632592	1	278	
NP_300m_SV.NarG-14072_35_197_+	0.2174592340632592	1	278	
NP_300m_SV.NarG-14073_1_168_+	0.08015223406325919	1	278	
NP_300m_SV.NarG-14098_1_169_+	0.0617102340632592	1	278	
NP_300m_SV.NarG-14102_1_133_+	0.07537923406325919	1	278	
NP_300m_SV.NarG-14120_1_197_+	0.0509062340632592	1	278	
NP_300m_SV.NarG-14122_1_169_+	0.0754302340632592	1	278	
NP_300m_SV.NarG-14133_1_153_+	0.0599562340632592	1	278	
NP_300m_SV.NarG-14137_1_168_+	0.1026572340632592	1	278	
NP_300m_SV.NarG-14151_1_218_+	0.06326923406325921	1	278	
NP_300m_SV.NarG-14155_1_154_+	0.0985282340632592	1	278	
NP_300m_SV.NarG-14167_1_169_+	0.29692323406325916	1	278	
NP_300m_SV.NarG-14168_1_168_+	0.035259234063259204	1	278	
NP_300m_SV.NarG-14194_1_169_+	0.0413722340632592	1	278	
NP_300m_SV.NarG-14206_1_116_+	0.0704502340632592	1	278	
NP_300m_SV.NarG-14216_1_165_+	0.2445952340632592	1	278	
NP_300m_SV.NarG-14244_35_129_+	0.019244234063259202	1	278	
NP_300m_SV.NarG-14258_1_168_+	0.0932482340632592	1	278	
NP_300m_SV.NarG-14278_1_187_+	0.0544402340632592	1	278	
NP_300m_SV.NarG-14283_1_93_+	0.022200234063259203	1	278	
NP_300m_SV.NarG-14306_1_75_+	0.1862902340632592	1	278	
NP_300m_SV.NarG-14310_1_169_+	0.1067182340632592	1	278	
NP_300m_SV.NarG-14344_1_169_+	0.0956842340632592	1	278	
NP_300m_SV.NarG-14359_1_133_+	0.1460422340632592	1	278	
NP_300m_SV.NarG-14362_1_119_+	0.2354062340632592	1	278	
NP_300m_SV.NarG-14371_1_169_+	0.3921112340632592	1	278	
NP_300m_SV.NarG-14373_1_241_+	0.5091082340632592	1	278	
NP_300m_SV.NarG-14384_1_84_+	0.2086602340632592	1	278	
NP_300m_SV.NarG-14447_1_116_+	0.08830523406325919	1	278	
NP_300m_SV.NarG-14452_9_169_+	0.07403423406325921	1	278	
NP_300m_SV.NarG-14458_1_169_+	0.0773422340632592	1	278	
NP_300m_SV.NarG-14459_1_169_+	0.0763892340632592	1	278	
NP_300m_SV.NarG-14462_1_89_+	0.5508622340632592	1	278	
NP_300m_SV.NarG-14471_1_90_+	0.0898242340632592	1	278	
NP_300m_SV.NarG-14479_1_84_+	0.019244234063259202	1	278	
NP_300m_SV.NarG-14480_1_169_+	0.0729832340632592	1	278	
NP_300m_SV.NarG-14481_1_118_+	0.044087234063259206	1	278	
NP_300m_SV.NarG-14494_1_165_+	0.0583932340632592	1	278	
NP_300m_SV.NarG-14497_1_114_+	0.0774122340632592	1	278	
NP_300m_SV.NarG-14504_1_133_+	0.054444234063259205	1	278	
NP_300m_SV.NarG-14530_1_144_+	0.0619102340632592	1	278	
NP_300m_SV.NarG-14555_1_104_+	0.0644102340632592	1	278	
NP_300m_SV.NarG-14560_1_92_+	0.09102323406325921	1	278	
NP_300m_SV.NarG-14563_1_188_+	0.1276382340632592	1	278	
NP_300m_SV.NarG-14570_1_196_+	0.0842362340632592	1	278	
NP_300m_SV.NarG-14586_1_145_+	0.0424322340632592	1	278	
NP_300m_SV.NarG-14600_1_250_+	0.0635802340632592	1	278	
NP_300m_SV.NarG-14636_1_175_+	0.5163772340632592	1	278	
NP_300m_SV.NarG-14647_21_153_+	0.07630923406325921	1	278	
NP_300m_SV.NarG-14658_1_251_+	0.1358422340632592	1	278	
NP_300m_SV.NarG-14681_1_109_+	0.07096823406325921	1	278	
NP_300m_SV.NarG-14709_1_113_+	0.0346442340632592	1	278	
NP_300m_SV.NarG-14754_1_108_+	0.0752022340632592	1	278	
NP_300m_SV.NarG-14762_1_131_+	0.1598452340632592	1	278	
NP_300m_SV.NarG-14772_1_144_+	0.1037462340632592	1	278	
NP_300m_SV.NarG-14796_1_251_+	0.1361242340632592	1	278	
NP_300m_SV.NarG-14802_1_122_+	0.0936452340632592	1	278	
NP_300m_SV.NarG-14809_1_115_+	0.6237642340632592	1	278	
NP_300m_SV.NarG-14828_1_132_+	0.12885723406325922	1	278	
NP_300m_SV.NarG-14832_1_115_+	0.0780822340632592	1	278	
NP_300m_SV.NarG-14839_1_186_+	0.0772162340632592	1	278	
NP_300m_SV.NarG-14849_1_115_+	0.0468082340632592	1	278	
NP_300m_SV.NarG-14855_1_85_+	0.18297423406325922	1	278	
NP_300m_SV.NarG-14862_1_152_+	0.0764152340632592	1	278	
NP_300m_SV.NarG-14866_1_204_+	0.0668642340632592	1	278	
NP_300m_SV.NarG-14869_1_213_+	0.08113923406325921	1	278	
NP_300m_SV.NarG-14873_1_188_+	0.11057023406325919	1	278	
NP_300m_SV.NarG-14876_1_205_+	0.0822642340632592	1	278	
NP_300m_SV.NarG-14884_1_160_+	0.0386442340632592	1	278	
NP_300m_SV.NarG-14887_1_207_+	0.1048112340632592	1	278	
NP_300m_SV.NarG-14889_1_115_+	0.0912362340632592	1	278	
NP_300m_SV.NarG-14907_1_115_+	0.0344362340632592	1	278	
NP_300m_SV.NarG-14911_1_119_+	0.0753622340632592	1	278	
NP_300m_SV.NarG-14917_1_204_+	0.0736602340632592	1	278	
NP_300m_SV.NarG-14918_1_107_+	0.0662542340632592	1	278	
NP_300m_SV.NarG-14920_1_204_+	0.1524302340632592	1	278	
NP_300m_SV.NarG-14922_1_121_+	0.0449942340632592	1	278	
NP_300m_SV.NarG-14929_1_202_+	0.1337772340632592	1	278	
NP_300m_SV.NarG-14935_1_204_+	0.12635223406325918	1	278	
NP_300m_SV.NarG-14986_1_204_+	0.1391622340632592	1	278	
NP_300m_SV.NarG-14993_1_170_+	0.0562502340632592	1	278	
NP_300m_SV.NarG-15008_1_185_+	0.0808562340632592	1	278	
NP_300m_SV.NarG-15012_1_203_+	0.1059982340632592	1	278	
NP_300m_SV.NarG-15014_1_204_+	0.0827162340632592	1	278	
NP_300m_SV.NarG-15029_1_118_+	0.1002272340632592	1	278	
NP_300m_SV.NarG-15035_1_204_+	0.0924332340632592	1	278	
NP_300m_SV.NarG-15061_1_130_+	0.09663023406325921	1	278	
NP_300m_SV.NarG-15063_1_115_+	0.0809772340632592	1	278	
NP_300m_SV.NarG-15075_1_91_+	0.1537352340632592	1	278	
NP_300m_SV.NarG-15080_1_115_+	0.1383252340632592	1	278	
NP_300m_SV.NarG-15092_1_204_+	0.10078823406325921	1	278	
NP_300m_SV.NarG-15099_1_204_+	0.1325012340632592	1	278	
NP_300m_SV.NarG-15117_1_176_+	0.0642792340632592	1	278	
NP_300m_SV.NarG-15124_1_185_+	0.0946042340632592	1	278	
NP_300m_SV.NarG-15127_1_115_+	0.0768582340632592	1	278	
NP_300m_SV.NarG-15130_1_83_+	0.1188032340632592	1	278	
NP_300m_SV.NarG-15139_1_89_+	0.0774072340632592	1	278	
NP_300m_SV.NarG-15148_1_250_+	0.07692123406325921	1	278	
NP_300m_SV.NarG-15174_1_176_+	0.0544392340632592	1	278	
NP_300m_SV.NarG-15211_1_147_+	0.0754042340632592	1	278	
NP_300m_SV.NarG-15225_1_164_+	0.17046723406325923	1	278	
NP_300m_SV.NarG-15226_1_163_+	0.0895692340632592	1	278	
NP_300m_SV.NarG-15227_1_144_+	0.0756862340632592	1	278	
NP_300m_SV.NarG-15244_1_118_+	0.0571102340632592	1	278	
NP_300m_SV.NarG-15254_1_179_+	0.0857332340632592	1	278	
NP_300m_SV.NarG-15255_1_251_+	0.1791702340632592	1	278	
NP_300m_SV.NarG-15260_1_121_+	0.1042172340632592	1	278	
NP_300m_SV.NarG-15290_1_140_+	1.0240272340632592	1	278	
NP_300m_SV.NarG-15298_1_167_+	0.0763612340632592	1	278	
NP_300m_SV.NarG-15309_1_251_+	0.09852423406325919	1	278	
NP_300m_SV.NarG-15310_1_135_+	0.0588322340632592	1	278	
NP_300m_SV.NarG-15314_1_126_+	0.0409242340632592	1	278	
NP_300m_SV.NarG-15325_1_176_+	0.0920992340632592	1	278	
NP_300m_SV.NarG-15338_1_200_+	0.09576423406325921	1	278	
NP_300m_SV.NarG-15341_1_176_+	0.1180002340632592	1	278	
NP_300m_SV.NarG-15358_1_136_+	0.0882242340632592	1	278	
NP_300m_SV.NarG-15362_1_149_+	0.2035802340632592	1	278	
NP_300m_SV.NarG-15389_1_132_+	0.0667852340632592	1	278	
NP_300m_SV.NarG-15390_1_115_+	0.1108982340632592	1	278	
NP_300m_SV.NarG-15397_1_232_+	0.1390232340632592	1	278	
NP_300m_SV.NarG-15399_1_108_+	0.2515532340632592	1	278	
NP_300m_SV.NarG-15401_1_160_+	0.4580842340632592	1	278	
NP_300m_SV.NarG-15409_1_77_+	0.1246342340632592	1	278	
NP_300m_SV.NarG-15422_1_197_+	0.21272723406325922	1	278	
NP_300m_SV.NarG-15427_1_196_+	0.1888182340632592	1	278	
NP_300m_SV.NarG-15430_1_176_+	0.07736623406325921	1	278	
NP_300m_SV.NarG-15434_1_121_+	0.0905652340632592	1	278	
NP_300m_SV.NarG-15454_1_176_+	0.0570412340632592	1	278	
NP_300m_SV.NarG-15470_1_176_+	0.15420723406325917	1	278	
NP_300m_SV.NarG-15477_1_156_+	0.0599892340632592	1	278	
NP_300m_SV.NarG-15487_1_177_+	0.1126682340632592	1	278	
NP_300m_SV.NarG-15488_1_169_+	0.0778772340632592	1	278	
NP_300m_SV.NarG-15490_1_156_+	0.1377892340632592	1	278	
NP_300m_SV.NarG-15493_1_154_+	0.1235382340632592	1	278	
NP_300m_SV.NarG-15506_1_186_+	0.0349732340632592	1	278	
NP_300m_SV.NarG-15510_1_156_+	0.0617072340632592	1	278	
NP_300m_SV.NarG-15512_1_151_+	0.2922392340632592	1	278	
NP_300m_SV.NarG-15516_1_138_+	0.1214442340632592	1	278	
NP_300m_SV.NarG-15527_1_176_+	0.09300323406325921	1	278	
NP_300m_SV.NarG-15532_1_156_+	0.21077523406325918	1	278	
NP_300m_SV.NarG-15583_1_99_+	0.019244234063259202	1	278	
NP_300m_SV.NarG-15585_1_156_+	0.019244234063259202	1	278	
NP_300m_SV.NarG-15600_1_132_+	0.0739682340632592	1	278	
NP_300m_SV.NarG-15603_1_176_+	0.0754402340632592	1	278	
NP_300m_SV.NarG-15613_1_159_+	0.1267252340632592	1	278	
NP_300m_SV.NarG-15618_1_156_+	0.0726842340632592	1	278	
NP_300m_SV.NarG-15647_1_176_+	0.1232852340632592	1	278	
NP_300m_SV.NarG-15655_1_131_+	0.0672512340632592	1	278	
NP_300m_SV.NarG-15684_1_139_+	0.0746782340632592	1	278	
NP_300m_SV.NarG-15731_1_105_+	0.1194822340632592	1	278	
NP_300m_SV.NarG-15755_1_159_+	0.09172423406325919	1	278	
NP_300m_SV.NarG-15756_1_176_+	0.1175472340632592	1	278	
NP_300m_SV.NarG-15768_1_176_+	0.2570402340632592	1	278	
NP_300m_SV.NarG-15770_1_156_+	0.059090234063259195	1	278	
NP_300m_SV.NarG-15773_1_88_+	0.1270122340632592	1	278	
NP_300m_SV.NarG-15774_1_219_+	0.2462882340632592	1	278	
NP_300m_SV.NarG-15783_1_83_+	0.1330222340632592	1	278	
NP_300m_SV.NarG-15794_1_156_+	0.2136572340632592	1	278	
NP_300m_SV.NarG-15826_1_81_+	0.0571852340632592	1	278	
NP_300m_SV.NarG-15833_1_176_+	0.1021672340632592	1	278	
NP_300m_SV.NarG-15836_1_156_+	0.1965612340632592	1	278	
NP_300m_SV.NarG-15840_1_147_+	0.1381152340632592	1	278	
NP_300m_SV.NarG-15850_1_86_+	0.0291502340632592	1	278	
NP_300m_SV.NarG-15855_1_122_+	0.0892632340632592	1	278	
NP_300m_SV.NarG-15857_1_125_+	0.0334492340632592	1	278	
NP_300m_SV.NarG-15858_1_145_+	0.055761234063259196	1	278	
NP_300m_SV.NarG-15866_1_176_+	0.0951122340632592	1	278	
NP_300m_SV.NarG-15880_1_90_+	0.040962234063259204	1	278	
NP_300m_SV.NarG-15894_1_102_+	0.1136042340632592	1	278	
NP_300m_SV.NarG-15902_1_170_+	0.035259234063259204	1	278	
NP_300m_SV.NarG-15908_1_123_+	0.0346512340632592	1	278	
NP_300m_SV.NarG-15917_1_219_+	0.1121182340632592	1	278	
NP_300m_SV.NarG-15918_1_143_+	0.0647352340632592	1	278	
NP_300m_SV.NarG-15924_1_156_+	0.0876312340632592	1	278	
NP_300m_SV.NarG-15927_1_168_+	0.0821342340632592	1	278	
NP_300m_SV.NarG-15933_1_128_+	0.2266812340632592	1	278	
NP_300m_SV.NarG-15945_1_157_+	0.10668423406325919	1	278	
NP_300m_SV.NarG-15958_1_179_+	0.12089623406325921	1	278	
NP_300m_SV.NarG-15969_1_92_+	0.0885142340632592	1	278	
NP_300m_SV.NarG-15976_1_77_+	0.1270722340632592	1	278	
NP_300m_SV.NarG-15982_1_179_+	0.0764372340632592	1	278	
NP_300m_SV.NarG-15984_1_78_+	0.19407723406325922	1	278	
NP_300m_SV.NarG-16010_1_145_+	0.13151223406325918	1	278	
NP_300m_SV.NarG-16020_1_179_+	0.0772342340632592	1	278	
NP_300m_SV.NarG-16035_1_143_+	0.0391802340632592	1	278	
NP_300m_SV.NarG-16036_1_127_+	0.0785292340632592	1	278	
NP_300m_SV.NarG-16082_1_207_+	0.0752692340632592	1	278	
NP_300m_SV.NarG-16089_1_107_+	0.13709223406325918	1	278	
NP_300m_SV.NarG-16094_1_179_+	0.15849123406325918	1	278	
NP_300m_SV.NarG-16095_1_77_+	0.0509002340632592	1	278	
NP_300m_SV.NarG-16115_1_213_+	0.0823622340632592	1	278	
NP_300m_SV.NarG-16117_1_105_+	0.019244234063259202	1	278	
NP_300m_SV.NarG-16124_1_187_+	0.1611122340632592	1	278	
NP_300m_SV.NarG-16134_1_246_+	0.0918842340632592	1	278	
NP_300m_SV.NarG-16140_1_200_+	0.0704802340632592	1	278	
NP_300m_SV.NarG-16155_1_108_+	0.1127202340632592	1	278	
NP_300m_SV.NarG-16159_1_179_+	0.0376032340632592	1	278	
NP_300m_SV.NarG-16165_1_227_+	0.0526252340632592	1	278	
NP_300m_SV.NarG-16196_1_98_+	0.10037423406325921	1	278	
NP_300m_SV.NarG-16200_1_97_+	0.0665882340632592	1	278	
NP_300m_SV.NarG-16203_1_87_+	0.1184812340632592	1	278	
NP_300m_SV.NarG-16211_1_196_+	0.0750802340632592	1	278	
NP_300m_SV.NarG-16212_1_98_+	0.051127234063259204	1	278	
NP_300m_SV.NarG-16223_1_165_+	0.0567072340632592	1	278	
NP_300m_SV.NarG-16249_1_182_+	0.10496323406325919	1	278	
NP_300m_SV.NarG-16273_1_185_+	0.1326552340632592	1	278	
NP_300m_SV.NarG-16275_1_152_+	0.2402572340632592	1	278	
NP_300m_SV.NarG-16276_36_251_+	0.0926932340632592	1	278	
NP_300m_SV.NarG-16279_1_81_+	0.1451832340632592	1	278	
NP_300m_SV.NarG-16283_1_136_+	0.2143202340632592	1	278	
NP_300m_SV.NarG-16327_1_218_+	0.1229822340632592	1	278	
NP_300m_SV.NarG-16341_1_235_+	0.0806292340632592	1	278	
NP_300m_SV.NarG-16346_1_202_+	0.0451492340632592	1	278	
NP_300m_SV.NarG-16356_1_193_+	0.0953422340632592	1	278	
NP_300m_SV.NarG-16370_1_184_+	0.0766052340632592	1	278	
NP_300m_SV.NarG-16394_1_234_+	0.1087912340632592	1	278	
NP_300m_SV.NarG-16403_1_170_+	0.1305432340632592	1	278	
NP_300m_SV.NarG-16404_1_177_+	0.1052892340632592	1	278	
NP_300m_SV.NarG-16414_1_210_+	0.0587892340632592	1	278	
NP_300m_SV.NarG-16424_1_77_+	0.019244234063259202	1	278	
NP_300m_SV.NarG-16434_1_170_+	0.0583932340632592	1	278	
NP_300m_SV.NarG-16449_1_196_+	0.0764272340632592	1	278	
NP_300m_SV.NarG-16462_1_198_+	0.10196123406325919	1	278	
NP_300m_SV.NarG-16464_1_154_+	0.07139723406325921	1	278	
NP_300m_SV.NarG-16474_5_218_+	0.055824234063259204	1	278	
NP_300m_SV.NarG-16478_1_187_+	0.0761002340632592	1	278	
NP_300m_SV.NarG-16502_1_222_+	0.08944323406325919	1	278	
NP_300m_SV.NarG-16510_1_168_+	0.1710872340632592	1	278	
NP_300m_SV.NarG-16516_1_144_+	0.0344482340632592	1	278	
NP_300m_SV.NarG-16543_1_228_+	0.0905202340632592	1	278	
NP_300m_SV.NarG-16548_1_160_+	0.1531762340632592	1	278	
NP_300m_SV.NarG-16554_1_219_+	0.0742852340632592	1	278	
NP_300m_SV.NarG-16562_1_213_+	0.1386982340632592	1	278	
NP_300m_SV.NarG-16564_1_184_+	0.0908942340632592	1	278	
NP_300m_SV.NarG-16566_1_214_+	0.14794523406325918	1	278	
NP_300m_SV.NarG-16567_1_174_+	0.0363232340632592	1	278	
NP_300m_SV.NarG-16581_1_218_+	0.1484212340632592	1	278	
NP_300m_SV.NarG-16582_1_251_+	0.1308702340632592	1	278	
NP_300m_SV.NarG-16585_1_218_+	0.0918952340632592	1	278	
NP_300m_SV.NarG-16608_1_77_+	0.0971202340632592	1	278	
NP_300m_SV.NarG-271_1_141_+	0.026757274969733433	1	276	
NP_300m_SV.NarG-319_1_250_+	0.1380862749697334	1	276	
NP_300m_SV.NarG-434_1_207_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-517_1_251_+	0.03472427496973343	1	276	
NP_300m_SV.NarG-575_1_249_+	0.018486274969733436	1	276	
NP_300m_SV.NarG-581_1_175_+	0.014199274969733434	1	276	
NP_300m_SV.NarG-752_26_251_+	0.07829027496973344	1	276	
NP_300m_SV.NarG-790_1_165_+	0.14426127496973343	1	276	
NP_300m_SV.NarG-800_1_146_+	0.008772274969733434	1	276	
NP_300m_SV.NarG-942_1_189_+	0.02727827496973343	1	276	
NP_300m_SV.NarG-988_1_251_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-992_1_184_+	0.032827274969733436	1	276	
NP_300m_SV.NarG-994_1_242_+	0.035052274969733434	1	276	
NP_300m_SV.NarG-1030_1_212_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-1198_1_228_+	0.021769274969733434	1	276	
NP_300m_SV.NarG-1282_1_171_+	0.025074274969733433	1	276	
NP_300m_SV.NarG-1291_1_136_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-1425_1_250_+	0.23750427496973345	1	276	
NP_300m_SV.NarG-1434_1_213_+	0.014592274969733435	1	276	
NP_300m_SV.NarG-1509_1_228_+	0.020070274969733435	1	276	
NP_300m_SV.NarG-1511_1_104_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-1737_1_85_+	0.07785327496973343	1	276	
NP_300m_SV.NarG-1963_1_74_+	0.09182727496973343	1	276	
NP_300m_SV.NarG-1976_1_132_+	0.014798274969733434	1	276	
NP_300m_SV.NarG-1987_1_107_+	0.07522027496973344	1	276	
NP_300m_SV.NarG-2142_1_250_+	0.012569274969733434	1	276	
NP_300m_SV.NarG-2186_1_221_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-2280_1_208_+	0.02124927496973343	1	276	
NP_300m_SV.NarG-2398_1_101_+	0.06327727496973343	1	276	
NP_300m_SV.NarG-2416_1_250_+	0.014612274969733434	1	276	
NP_300m_SV.NarG-2534_1_117_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-2589_1_186_+	0.04386727496973344	1	276	
NP_300m_SV.NarG-2595_1_122_+	0.07331427496973343	1	276	
NP_300m_SV.NarG-2608_1_196_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-2731_1_242_+	0.018602274969733434	1	276	
NP_300m_SV.NarG-2938_1_251_+	0.022813274969733437	1	276	
NP_300m_SV.NarG-2960_1_200_+	0.016093274969733434	1	276	
NP_300m_SV.NarG-3316_1_92_+	1.2685222749697334	1	276	
NP_300m_SV.NarG-3358_1_171_+	0.05134727496973343	1	276	
NP_300m_SV.NarG-3462_1_167_+	0.15087927496973344	1	276	
NP_300m_SV.NarG-3809_1_239_+	0.038764274969733434	1	276	
NP_300m_SV.NarG-3969_1_173_+	0.014199274969733434	1	276	
NP_300m_SV.NarG-3975_1_190_+	0.031708274969733434	1	276	
NP_300m_SV.NarG-4063_1_216_+	0.013825274969733434	1	276	
NP_300m_SV.NarG-4153_1_196_+	0.014431274969733433	1	276	
NP_300m_SV.NarG-4298_1_152_+	0.03188527496973343	1	276	
NP_300m_SV.NarG-4498_1_213_+	0.040035274969733435	1	276	
NP_300m_SV.NarG-4571_1_251_+	0.013378274969733435	1	276	
NP_300m_SV.NarG-4578_1_251_+	0.012271274969733435	1	276	
NP_300m_SV.NarG-4876_1_232_+	0.025096274969733434	1	276	
NP_300m_SV.NarG-4881_1_251_+	0.051573274969733435	1	276	
NP_300m_SV.NarG-4956_1_157_+	0.029149274969733435	1	276	
NP_300m_SV.NarG-4966_1_169_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-5068_1_122_+	0.05184827496973343	1	276	
NP_300m_SV.NarG-5112_1_91_+	0.16512527496973345	1	276	
NP_300m_SV.NarG-5208_1_251_+	0.12173927496973344	1	276	
NP_300m_SV.NarG-5343_1_251_+	0.033576274969733436	1	276	
NP_300m_SV.NarG-5348_1_209_+	0.02124927496973343	1	276	
NP_300m_SV.NarG-5405_1_164_+	0.08556027496973344	1	276	
NP_300m_SV.NarG-5407_1_169_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-5518_1_160_+	0.030549274969733434	1	276	
NP_300m_SV.NarG-5581_1_165_+	0.014803274969733434	1	276	
NP_300m_SV.NarG-5784_1_167_+	0.036830274969733436	1	276	
NP_300m_SV.NarG-5884_1_168_+	1.7290382749697333	1	276	
NP_300m_SV.NarG-5984_1_218_+	0.012971274969733434	1	276	
NP_300m_SV.NarG-6122_1_106_+	0.09482027496973343	1	276	
NP_300m_SV.NarG-6167_1_145_+	0.04223927496973343	1	276	
NP_300m_SV.NarG-6305_1_200_+	0.12636727496973343	1	276	
NP_300m_SV.NarG-6306_1_121_+	0.014430274969733434	1	276	
NP_300m_SV.NarG-6317_1_228_+	0.014804274969733435	1	276	
NP_300m_SV.NarG-6821_1_110_+	0.05798727496973344	1	276	
NP_300m_SV.NarG-6946_1_171_+	0.05755227496973343	1	276	
NP_300m_SV.NarG-7057_1_151_+	0.008774274969733434	1	276	
NP_300m_SV.NarG-7181_1_224_+	0.019785274969733434	1	276	
NP_300m_SV.NarG-7314_1_156_+	0.014430274969733434	1	276	
NP_300m_SV.NarG-7414_1_122_+	0.10657327496973344	1	276	
NP_300m_SV.NarG-7460_1_250_+	0.08946827496973343	1	276	
NP_300m_SV.NarG-7523_1_137_+	0.043566274969733434	1	276	
NP_300m_SV.NarG-7631_1_177_+	0.010666274969733434	1	276	
NP_300m_SV.NarG-7667_1_202_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-7742_1_174_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-7778_1_127_+	0.014430274969733434	1	276	
NP_300m_SV.NarG-7832_1_213_+	0.014243274969733434	1	276	
NP_300m_SV.NarG-7922_1_210_+	1.1809992749697333	1	276	
NP_300m_SV.NarG-7956_17_206_+	0.014805274969733434	1	276	
NP_300m_SV.NarG-8001_1_195_+	0.14283727496973345	1	276	
NP_300m_SV.NarG-8106_1_118_+	0.007419274969733434	1	276	
NP_300m_SV.NarG-8218_1_222_+	0.022672274969733435	1	276	
NP_300m_SV.NarG-8232_1_196_+	0.10978727496973344	1	276	
NP_300m_SV.NarG-8253_1_192_+	0.014435274969733434	1	276	
