read	distance	multiplicity	edge_index	node_name
NP_300m_SV.NarG-12262_1_143_+	0.21659051578176508	1	282	
NP_300m_SV.NarG-12268_1_218_+	0.19848851578176507	1	282	
NP_300m_SV.NarG-12269_1_100_+	0.21353851578176508	1	282	
NP_300m_SV.NarG-12283_1_172_+	0.2573425157817651	1	282	
NP_300m_SV.NarG-12285_1_98_+	0.3476745157817651	1	282	
NP_300m_SV.NarG-12300_1_120_+	0.2235175157817651	1	282	
NP_300m_SV.NarG-12315_1_117_+	0.19563551578176508	1	282	
NP_300m_SV.NarG-12318_1_215_+	0.1886365157817651	1	282	
NP_300m_SV.NarG-12328_1_122_+	0.21996051578176512	1	282	
NP_300m_SV.NarG-12336_1_145_+	0.2245285157817651	1	282	
NP_300m_SV.NarG-12341_1_178_+	0.1315795157817651	1	282	
NP_300m_SV.NarG-12345_1_192_+	0.2297975157817651	1	282	
NP_300m_SV.NarG-12353_1_212_+	0.1843355157817651	1	282	
NP_300m_SV.NarG-12354_1_145_+	0.1441745157817651	1	282	
NP_300m_SV.NarG-12355_1_233_+	0.1323305157817651	1	282	
NP_300m_SV.NarG-12361_1_194_+	0.19384151578176512	1	282	
NP_300m_SV.NarG-12373_1_193_+	0.20582051578176508	1	282	
NP_300m_SV.NarG-12376_1_117_+	0.15400951578176508	1	282	
NP_300m_SV.NarG-12378_1_200_+	0.2487525157817651	1	282	
NP_300m_SV.NarG-12379_1_221_+	0.23607551578176508	1	282	
NP_300m_SV.NarG-12386_1_122_+	0.1623835157817651	1	282	
NP_300m_SV.NarG-12391_1_105_+	0.4397675157817651	1	282	
NP_300m_SV.NarG-12396_27_196_+	0.1170675157817651	1	282	
NP_300m_SV.NarG-12414_1_117_+	0.22487251578176512	1	282	
NP_300m_SV.NarG-12423_1_91_+	0.2489705157817651	1	282	
NP_300m_SV.NarG-12426_1_225_+	0.21155951578176507	1	282	
NP_300m_SV.NarG-12436_1_144_+	0.2281585157817651	1	282	
NP_300m_SV.NarG-12438_1_175_+	0.2879675157817651	1	282	
NP_300m_SV.NarG-12439_1_139_+	0.2721425157817651	1	282	
NP_300m_SV.NarG-12447_1_250_+	0.2163365157817651	1	282	
NP_300m_SV.NarG-12455_16_117_+	0.13655551578176509	1	282	
NP_300m_SV.NarG-12459_1_200_+	0.2171815157817651	1	282	
NP_300m_SV.NarG-12464_1_106_+	0.2238345157817651	1	282	
NP_300m_SV.NarG-12485_1_108_+	0.2129385157817651	1	282	
NP_300m_SV.NarG-12487_1_175_+	0.2433125157817651	1	282	
NP_300m_SV.NarG-12489_1_114_+	0.2348165157817651	1	282	
NP_300m_SV.NarG-12493_1_168_+	0.24433951578176508	1	282	
NP_300m_SV.NarG-12499_1_77_+	0.1623235157817651	1	282	
NP_300m_SV.NarG-12508_1_176_+	0.2149675157817651	1	282	
NP_300m_SV.NarG-12509_1_155_+	0.1321615157817651	1	282	
NP_300m_SV.NarG-12512_1_191_+	0.2077365157817651	1	282	
NP_300m_SV.NarG-12539_1_92_+	0.2089015157817651	1	282	
NP_300m_SV.NarG-12540_1_124_+	0.21022151578176512	1	282	
NP_300m_SV.NarG-12554_1_133_+	0.31746751578176513	1	282	
NP_300m_SV.NarG-12567_1_147_+	0.2053915157817651	1	282	
NP_300m_SV.NarG-12590_1_128_+	0.4881755157817651	1	282	
NP_300m_SV.NarG-12605_1_236_+	0.2971945157817651	1	282	
NP_300m_SV.NarG-12614_1_222_+	0.17244251578176512	1	282	
NP_300m_SV.NarG-12615_1_113_+	0.1831465157817651	1	282	
NP_300m_SV.NarG-12620_1_122_+	0.25468551578176507	1	282	
NP_300m_SV.NarG-12630_1_197_+	0.2804605157817651	1	282	
NP_300m_SV.NarG-12645_1_250_+	0.21093251578176508	1	282	
NP_300m_SV.NarG-12646_1_213_+	0.2377665157817651	1	282	
NP_300m_SV.NarG-12650_1_116_+	0.2851855157817651	1	282	
NP_300m_SV.NarG-12654_1_160_+	0.28704751578176513	1	282	
NP_300m_SV.NarG-12661_1_177_+	0.2061145157817651	1	282	
NP_300m_SV.NarG-12666_1_158_+	0.3580305157817651	1	282	
NP_300m_SV.NarG-12679_1_185_+	0.2497695157817651	1	282	
NP_300m_SV.NarG-12682_1_177_+	0.1988585157817651	1	282	
NP_300m_SV.NarG-12685_1_251_+	0.33565751578176506	1	282	
NP_300m_SV.NarG-12689_1_185_+	0.1965175157817651	1	282	
NP_300m_SV.NarG-12696_1_187_+	0.22261251578176508	1	282	
NP_300m_SV.NarG-12710_1_251_+	0.3447455157817651	1	282	
NP_300m_SV.NarG-12711_1_150_+	0.3303675157817651	1	282	
NP_300m_SV.NarG-12719_50_179_+	0.1632175157817651	1	282	
NP_300m_SV.NarG-12730_1_127_+	0.2798935157817651	1	282	
NP_300m_SV.NarG-12735_1_171_+	0.2198335157817651	1	282	
NP_300m_SV.NarG-12744_1_195_+	0.2735055157817651	1	282	
NP_300m_SV.NarG-12768_1_209_+	0.1459685157817651	1	282	
NP_300m_SV.NarG-12769_1_113_+	0.2107595157817651	1	282	
NP_300m_SV.NarG-12771_1_108_+	0.4108905157817651	1	282	
NP_300m_SV.NarG-12772_1_196_+	0.3288795157817651	1	282	
NP_300m_SV.NarG-12777_1_113_+	0.1725365157817651	1	282	
NP_300m_SV.NarG-12781_1_201_+	0.3009515157817651	1	282	
NP_300m_SV.NarG-12789_1_215_+	0.1905595157817651	1	282	
NP_300m_SV.NarG-12791_1_164_+	0.3057995157817651	1	282	
NP_300m_SV.NarG-12800_1_159_+	0.2000215157817651	1	282	
NP_300m_SV.NarG-12809_1_161_+	0.3580655157817651	1	282	
NP_300m_SV.NarG-12812_1_189_+	0.3283315157817651	1	282	
NP_300m_SV.NarG-12813_1_249_+	0.21595851578176511	1	282	
NP_300m_SV.NarG-12840_1_250_+	0.2832745157817651	1	282	
NP_300m_SV.NarG-12841_1_195_+	0.2208595157817651	1	282	
NP_300m_SV.NarG-12848_1_250_+	0.2204035157817651	1	282	
NP_300m_SV.NarG-12850_1_223_+	0.1796485157817651	1	282	
NP_300m_SV.NarG-12861_1_151_+	0.3338005157817651	1	282	
NP_300m_SV.NarG-12864_1_111_+	0.1881855157817651	1	282	
NP_300m_SV.NarG-12878_1_188_+	0.2345305157817651	1	282	
NP_300m_SV.NarG-12897_1_153_+	0.30641151578176506	1	282	
NP_300m_SV.NarG-12905_1_93_+	0.2063285157817651	1	282	
NP_300m_SV.NarG-12906_1_132_+	0.3418405157817651	1	282	
NP_300m_SV.NarG-12910_1_87_+	0.2161785157817651	1	282	
NP_300m_SV.NarG-12916_1_163_+	0.2403435157817651	1	282	
NP_300m_SV.NarG-12925_1_251_+	0.2661745157817651	1	282	
NP_300m_SV.NarG-12935_32_118_+	0.1630545157817651	1	282	
NP_300m_SV.NarG-12938_1_126_+	0.2654665157817651	1	282	
NP_300m_SV.NarG-12943_1_251_+	0.2756035157817651	1	282	
NP_300m_SV.NarG-12945_1_112_+	0.23943351578176508	1	282	
NP_300m_SV.NarG-12950_1_251_+	0.2139125157817651	1	282	
NP_300m_SV.NarG-12954_1_217_+	0.25978251578176514	1	282	
NP_300m_SV.NarG-12955_1_143_+	0.1553155157817651	1	282	
NP_300m_SV.NarG-12957_1_251_+	0.31052351578176507	1	282	
NP_300m_SV.NarG-12959_1_138_+	0.1553795157817651	1	282	
NP_300m_SV.NarG-12960_1_207_+	0.2236825157817651	1	282	
NP_300m_SV.NarG-12961_1_251_+	0.32944951578176507	1	282	
NP_300m_SV.NarG-12968_1_146_+	0.1912885157817651	1	282	
NP_300m_SV.NarG-12982_1_155_+	0.2532535157817651	1	282	
NP_300m_SV.NarG-12984_1_244_+	0.2772865157817651	1	282	
NP_300m_SV.NarG-13007_1_119_+	0.20077451578176508	1	282	
NP_300m_SV.NarG-13012_1_153_+	0.2098855157817651	1	282	
NP_300m_SV.NarG-13020_1_197_+	0.25191151578176507	1	282	
NP_300m_SV.NarG-13023_1_116_+	0.2318865157817651	1	282	
NP_300m_SV.NarG-13036_1_104_+	0.1570385157817651	1	282	
NP_300m_SV.NarG-13040_1_235_+	0.2429495157817651	1	282	
NP_300m_SV.NarG-13044_1_117_+	0.2067315157817651	1	282	
NP_300m_SV.NarG-13051_1_135_+	0.1790255157817651	1	282	
NP_300m_SV.NarG-13064_1_156_+	0.3247935157817651	1	282	
NP_300m_SV.NarG-13070_1_251_+	0.2447545157817651	1	282	
NP_300m_SV.NarG-13088_1_199_+	0.3203855157817651	1	282	
NP_300m_SV.NarG-13096_1_145_+	0.23562751578176508	1	282	
NP_300m_SV.NarG-13112_1_112_+	0.2934945157817651	1	282	
NP_300m_SV.NarG-13126_1_108_+	0.21075851578176508	1	282	
NP_300m_SV.NarG-13131_1_141_+	0.2279475157817651	1	282	
NP_300m_SV.NarG-13135_1_206_+	0.1227765157817651	1	282	
NP_300m_SV.NarG-13142_1_230_+	0.2221405157817651	1	282	
NP_300m_SV.NarG-13150_1_176_+	0.1737305157817651	1	282	
NP_300m_SV.NarG-13160_1_145_+	0.30036151578176506	1	282	
NP_300m_SV.NarG-13161_1_109_+	0.1152225157817651	1	282	
NP_300m_SV.NarG-13162_1_139_+	0.1952915157817651	1	282	
NP_300m_SV.NarG-13164_1_198_+	0.1782125157817651	1	282	
NP_300m_SV.NarG-13169_1_202_+	0.1430635157817651	1	282	
NP_300m_SV.NarG-13186_1_139_+	1.233522515781765	1	282	
NP_300m_SV.NarG-13191_1_206_+	0.3975835157817651	1	282	
NP_300m_SV.NarG-13195_1_206_+	0.2760665157817651	1	282	
NP_300m_SV.NarG-13198_1_156_+	0.1972415157817651	1	282	
NP_300m_SV.NarG-13205_1_251_+	0.1987485157817651	1	282	
NP_300m_SV.NarG-13207_1_107_+	0.1428185157817651	1	282	
NP_300m_SV.NarG-13209_1_251_+	0.24648651578176511	1	282	
NP_300m_SV.NarG-13217_1_251_+	0.3124625157817651	1	282	
NP_300m_SV.NarG-13221_1_226_+	0.2552805157817651	1	282	
NP_300m_SV.NarG-13237_1_139_+	0.2135165157817651	1	282	
NP_300m_SV.NarG-13239_1_251_+	0.36006951578176505	1	282	
NP_300m_SV.NarG-13240_1_206_+	0.1426955157817651	1	282	
NP_300m_SV.NarG-13253_1_174_+	0.3149805157817651	1	282	
NP_300m_SV.NarG-13256_1_203_+	0.17256451578176513	1	282	
NP_300m_SV.NarG-13289_1_105_+	0.23581151578176512	1	282	
NP_300m_SV.NarG-13303_1_251_+	0.2442125157817651	1	282	
NP_300m_SV.NarG-13308_1_196_+	0.25484751578176507	1	282	
NP_300m_SV.NarG-13311_1_177_+	0.24045651578176508	1	282	
NP_300m_SV.NarG-13312_1_127_+	0.3579635157817651	1	282	
NP_300m_SV.NarG-13331_1_170_+	0.2776005157817651	1	282	
NP_300m_SV.NarG-13337_1_169_+	0.1321495157817651	1	282	
NP_300m_SV.NarG-13346_1_206_+	0.2204085157817651	1	282	
NP_300m_SV.NarG-13349_1_185_+	0.3390225157817651	1	282	
NP_300m_SV.NarG-13357_1_198_+	0.3247775157817651	1	282	
NP_300m_SV.NarG-13365_1_231_+	0.3131665157817651	1	282	
NP_300m_SV.NarG-13369_1_249_+	0.2513045157817651	1	282	
NP_300m_SV.NarG-13373_1_224_+	0.2760735157817651	1	282	
NP_300m_SV.NarG-13389_1_134_+	0.2819155157817651	1	282	
NP_300m_SV.NarG-13400_1_181_+	0.21689551578176508	1	282	
NP_300m_SV.NarG-13423_1_112_+	0.10830751578176509	1	282	
NP_300m_SV.NarG-13430_1_247_+	0.3172675157817651	1	282	
NP_300m_SV.NarG-13448_1_250_+	0.3084225157817651	1	282	
NP_300m_SV.NarG-13451_1_156_+	0.17441051578176509	1	282	
NP_300m_SV.NarG-13468_1_149_+	0.1444355157817651	1	282	
NP_300m_SV.NarG-13470_1_146_+	0.2719015157817651	1	282	
NP_300m_SV.NarG-13471_1_177_+	0.3064935157817651	1	282	
NP_300m_SV.NarG-13479_1_111_+	0.24437351578176508	1	282	
NP_300m_SV.NarG-13486_1_251_+	0.3135785157817651	1	282	
NP_300m_SV.NarG-13497_1_251_+	0.2393695157817651	1	282	
NP_300m_SV.NarG-13502_1_223_+	0.1785325157817651	1	282	
NP_300m_SV.NarG-13503_1_200_+	0.2567495157817651	1	282	
NP_300m_SV.NarG-13532_1_251_+	0.1601615157817651	1	282	
NP_300m_SV.NarG-13539_1_250_+	0.2489465157817651	1	282	
NP_300m_SV.NarG-13541_1_251_+	0.28184451578176506	1	282	
NP_300m_SV.NarG-13548_1_105_+	0.28118851578176507	1	282	
NP_300m_SV.NarG-13552_1_136_+	0.3209335157817651	1	282	
NP_300m_SV.NarG-13557_1_250_+	0.3174875157817651	1	282	
NP_300m_SV.NarG-13565_1_226_+	0.34759451578176515	1	282	
NP_300m_SV.NarG-13584_1_250_+	0.2631345157817651	1	282	
NP_300m_SV.NarG-13602_1_250_+	0.3361415157817651	1	282	
NP_300m_SV.NarG-13632_1_162_+	0.27263251578176506	1	282	
NP_300m_SV.NarG-13637_1_205_+	0.21093351578176509	1	282	
NP_300m_SV.NarG-13646_1_95_+	0.17149151578176508	1	282	
NP_300m_SV.NarG-13667_1_194_+	0.2218335157817651	1	282	
NP_300m_SV.NarG-13673_1_120_+	0.18844651578176508	1	282	
NP_300m_SV.NarG-13685_1_251_+	0.23324951578176512	1	282	
NP_300m_SV.NarG-13693_1_246_+	0.2465795157817651	1	282	
NP_300m_SV.NarG-13697_10_179_+	0.1170675157817651	1	282	
NP_300m_SV.NarG-13698_1_108_+	0.1655405157817651	1	282	
NP_300m_SV.NarG-13710_1_169_+	0.21095551578176508	1	282	
NP_300m_SV.NarG-13727_1_166_+	0.2401275157817651	1	282	
NP_300m_SV.NarG-13728_1_151_+	0.1937055157817651	1	282	
NP_300m_SV.NarG-13736_1_71_+	0.1595605157817651	1	282	
NP_300m_SV.NarG-13748_1_107_+	0.2641245157817651	1	282	
NP_300m_SV.NarG-13753_1_200_+	0.3037295157817651	1	282	
NP_300m_SV.NarG-13754_1_117_+	0.28329851578176507	1	282	
NP_300m_SV.NarG-13767_1_140_+	0.21061851578176508	1	282	
NP_300m_SV.NarG-13769_1_177_+	0.27780251578176507	1	282	
NP_300m_SV.NarG-13778_1_169_+	0.3506145157817651	1	282	
NP_300m_SV.NarG-13787_1_105_+	0.1573815157817651	1	282	
NP_300m_SV.NarG-13795_1_250_+	0.16813451578176508	1	282	
NP_300m_SV.NarG-13803_1_159_+	0.2090915157817651	1	282	
NP_300m_SV.NarG-13809_1_121_+	0.2899965157817651	1	282	
NP_300m_SV.NarG-13813_7_98_+	0.1435395157817651	1	282	
NP_300m_SV.NarG-13820_1_169_+	0.23644651578176512	1	282	
NP_300m_SV.NarG-13822_1_206_+	0.29069751578176506	1	282	
NP_300m_SV.NarG-13825_1_203_+	0.1676135157817651	1	282	
NP_300m_SV.NarG-13846_1_169_+	0.2663405157817651	1	282	
NP_300m_SV.NarG-13850_1_141_+	0.1441665157817651	1	282	
NP_300m_SV.NarG-13868_1_120_+	0.2881165157817651	1	282	
NP_300m_SV.NarG-13875_1_200_+	0.23354751578176508	1	282	
NP_300m_SV.NarG-13889_1_169_+	0.1920375157817651	1	282	
NP_300m_SV.NarG-13892_1_170_+	0.1893065157817651	1	282	
NP_300m_SV.NarG-13898_1_211_+	0.2029245157817651	1	282	
NP_300m_SV.NarG-13901_1_250_+	0.2708625157817651	1	282	
NP_300m_SV.NarG-13905_1_193_+	0.2728225157817651	1	282	
NP_300m_SV.NarG-13907_1_169_+	0.2198585157817651	1	282	
NP_300m_SV.NarG-13909_1_214_+	0.2456155157817651	1	282	
NP_300m_SV.NarG-13920_1_227_+	0.22486951578176506	1	282	
NP_300m_SV.NarG-13936_1_95_+	0.2877765157817651	1	282	
NP_300m_SV.NarG-13938_1_226_+	0.2063785157817651	1	282	
NP_300m_SV.NarG-13940_1_211_+	0.20787651578176508	1	282	
NP_300m_SV.NarG-13942_1_173_+	0.2882545157817651	1	282	
NP_300m_SV.NarG-13943_1_169_+	0.3032795157817651	1	282	
NP_300m_SV.NarG-13946_1_203_+	0.17192751578176507	1	282	
NP_300m_SV.NarG-13952_1_226_+	0.2670395157817651	1	282	
NP_300m_SV.NarG-13955_1_169_+	0.2100455157817651	1	282	
NP_300m_SV.NarG-13975_1_123_+	0.32397051578176506	1	282	
NP_300m_SV.NarG-13995_1_206_+	0.2033715157817651	1	282	
NP_300m_SV.NarG-14003_1_169_+	0.2009525157817651	1	282	
NP_300m_SV.NarG-14014_1_93_+	0.2333935157817651	1	282	
NP_300m_SV.NarG-14016_1_155_+	0.2150175157817651	1	282	
NP_300m_SV.NarG-14023_1_100_+	0.2460965157817651	1	282	
NP_300m_SV.NarG-14027_1_131_+	0.3378345157817651	1	282	
NP_300m_SV.NarG-14032_1_168_+	0.2931985157817651	1	282	
NP_300m_SV.NarG-14033_1_102_+	0.24142551578176508	1	282	
NP_300m_SV.NarG-14036_1_193_+	0.26720451578176513	1	282	
NP_300m_SV.NarG-14040_1_169_+	0.2659155157817651	1	282	
NP_300m_SV.NarG-14062_1_169_+	0.19152351578176507	1	282	
NP_300m_SV.NarG-14068_1_151_+	0.2186565157817651	1	282	
NP_300m_SV.NarG-14075_1_140_+	0.26586851578176507	1	282	
NP_300m_SV.NarG-14080_1_169_+	0.1737365157817651	1	282	
NP_300m_SV.NarG-14083_1_125_+	0.1644155157817651	1	282	
NP_300m_SV.NarG-14097_1_169_+	0.2331185157817651	1	282	
NP_300m_SV.NarG-14108_1_169_+	0.2360275157817651	1	282	
NP_300m_SV.NarG-14109_1_197_+	0.24329451578176509	1	282	
NP_300m_SV.NarG-14121_1_164_+	0.3176325157817651	1	282	
NP_300m_SV.NarG-14136_1_150_+	0.23386751578176512	1	282	
NP_300m_SV.NarG-14140_1_197_+	0.1721205157817651	1	282	
NP_300m_SV.NarG-14143_1_115_+	0.2219275157817651	1	282	
NP_300m_SV.NarG-14157_23_168_+	0.16674951578176508	1	282	
NP_300m_SV.NarG-14160_1_168_+	0.18040451578176508	1	282	
NP_300m_SV.NarG-14170_1_169_+	0.2858575157817651	1	282	
NP_300m_SV.NarG-14171_1_169_+	0.3058075157817651	1	282	
NP_300m_SV.NarG-14176_1_144_+	0.23916451578176512	1	282	
NP_300m_SV.NarG-14179_1_142_+	0.2007245157817651	1	282	
NP_300m_SV.NarG-14183_1_149_+	0.27585151578176514	1	282	
NP_300m_SV.NarG-14184_1_169_+	0.2163535157817651	1	282	
NP_300m_SV.NarG-14188_1_101_+	0.1897505157817651	1	282	
NP_300m_SV.NarG-14193_1_90_+	0.2007485157817651	1	282	
NP_300m_SV.NarG-14209_1_168_+	0.40852651578176513	1	282	
NP_300m_SV.NarG-14237_1_105_+	0.1293715157817651	1	282	
NP_300m_SV.NarG-14249_1_168_+	0.1117115157817651	1	282	
NP_300m_SV.NarG-14254_1_151_+	0.1612175157817651	1	282	
NP_300m_SV.NarG-14272_1_155_+	0.2071455157817651	1	282	
NP_300m_SV.NarG-14288_1_142_+	0.2098665157817651	1	282	
NP_300m_SV.NarG-14290_1_191_+	0.3278735157817651	1	282	
NP_300m_SV.NarG-14298_1_108_+	0.27397251578176507	1	282	
NP_300m_SV.NarG-14312_1_166_+	0.4109595157817651	1	282	
NP_300m_SV.NarG-14319_1_92_+	0.2547945157817651	1	282	
NP_300m_SV.NarG-14321_1_169_+	0.1261325157817651	1	282	
NP_300m_SV.NarG-14329_1_169_+	0.18256951578176508	1	282	
NP_300m_SV.NarG-14334_1_115_+	0.2222405157817651	1	282	
NP_300m_SV.NarG-14343_1_169_+	0.2484605157817651	1	282	
NP_300m_SV.NarG-14352_1_113_+	0.2151635157817651	1	282	
NP_300m_SV.NarG-14356_1_158_+	0.2263825157817651	1	282	
NP_300m_SV.NarG-14357_1_125_+	0.1116335157817651	1	282	
NP_300m_SV.NarG-14360_1_99_+	0.2249035157817651	1	282	
NP_300m_SV.NarG-14368_1_115_+	0.2272345157817651	1	282	
NP_300m_SV.NarG-14379_1_154_+	0.2537925157817651	1	282	
NP_300m_SV.NarG-14391_1_96_+	0.1795565157817651	1	282	
NP_300m_SV.NarG-14410_1_181_+	0.2036665157817651	1	282	
NP_300m_SV.NarG-14423_1_176_+	0.2768495157817651	1	282	
NP_300m_SV.NarG-14425_1_228_+	0.2578235157817651	1	282	
NP_300m_SV.NarG-14433_1_139_+	0.1977865157817651	1	282	
NP_300m_SV.NarG-14437_1_251_+	0.2935515157817651	1	282	
NP_300m_SV.NarG-14440_1_115_+	0.567006515781765	1	282	
NP_300m_SV.NarG-14450_1_167_+	0.23549351578176508	1	282	
NP_300m_SV.NarG-14453_1_115_+	0.2031425157817651	1	282	
NP_300m_SV.NarG-14456_1_114_+	0.2385795157817651	1	282	
NP_300m_SV.NarG-14461_1_169_+	0.2032215157817651	1	282	
NP_300m_SV.NarG-14466_1_107_+	0.1833435157817651	1	282	
NP_300m_SV.NarG-14484_1_89_+	0.3553705157817651	1	282	
NP_300m_SV.NarG-14489_1_169_+	0.3416455157817651	1	282	
NP_300m_SV.NarG-14493_1_103_+	0.2034165157817651	1	282	
NP_300m_SV.NarG-14506_1_169_+	0.2672285157817651	1	282	
NP_300m_SV.NarG-14507_1_193_+	0.2923725157817651	1	282	
NP_300m_SV.NarG-14522_1_163_+	0.21175151578176507	1	282	
NP_300m_SV.NarG-14529_1_112_+	0.1563855157817651	1	282	
NP_300m_SV.NarG-14533_1_214_+	0.2578535157817651	1	282	
NP_300m_SV.NarG-14536_1_169_+	0.1790265157817651	1	282	
NP_300m_SV.NarG-14561_1_115_+	0.2163395157817651	1	282	
NP_300m_SV.NarG-14572_1_115_+	0.4670665157817651	1	282	
NP_300m_SV.NarG-14574_1_188_+	0.2145425157817651	1	282	
NP_300m_SV.NarG-14585_1_197_+	0.22253051578176508	1	282	
NP_300m_SV.NarG-14588_1_139_+	0.17792751578176508	1	282	
NP_300m_SV.NarG-14596_1_210_+	0.2980885157817651	1	282	
NP_300m_SV.NarG-14598_1_168_+	0.34517451578176506	1	282	
NP_300m_SV.NarG-14616_1_250_+	0.2887475157817651	1	282	
NP_300m_SV.NarG-14622_1_168_+	0.2709835157817651	1	282	
NP_300m_SV.NarG-14656_1_188_+	0.3098585157817651	1	282	
NP_300m_SV.NarG-14659_1_249_+	0.2455095157817651	1	282	
NP_300m_SV.NarG-14665_1_84_+	0.2606575157817651	1	282	
NP_300m_SV.NarG-14667_1_115_+	0.2982325157817651	1	282	
NP_300m_SV.NarG-14671_1_188_+	0.1800205157817651	1	282	
NP_300m_SV.NarG-14680_1_204_+	0.2526155157817651	1	282	
NP_300m_SV.NarG-14687_1_125_+	0.3354115157817651	1	282	
NP_300m_SV.NarG-14693_1_179_+	0.37907551578176507	1	282	
NP_300m_SV.NarG-14695_1_100_+	0.18948251578176512	1	282	
NP_300m_SV.NarG-14697_1_205_+	0.1764725157817651	1	282	
NP_300m_SV.NarG-14705_1_156_+	0.2262515157817651	1	282	
NP_300m_SV.NarG-14711_1_159_+	0.17746051578176508	1	282	
NP_300m_SV.NarG-14717_1_102_+	0.2316625157817651	1	282	
NP_300m_SV.NarG-14735_1_115_+	0.22673251578176512	1	282	
NP_300m_SV.NarG-14769_1_225_+	0.2272695157817651	1	282	
NP_300m_SV.NarG-14776_1_97_+	0.1846175157817651	1	282	
NP_300m_SV.NarG-14782_1_233_+	0.3495385157817651	1	282	
NP_300m_SV.NarG-14798_1_188_+	0.2044425157817651	1	282	
NP_300m_SV.NarG-14805_1_183_+	0.2037425157817651	1	282	
NP_300m_SV.NarG-14825_1_155_+	0.2370905157817651	1	282	
NP_300m_SV.NarG-14840_1_119_+	0.2644905157817651	1	282	
NP_300m_SV.NarG-14850_1_213_+	0.1259905157817651	1	282	
NP_300m_SV.NarG-14861_1_204_+	0.2729135157817651	1	282	
NP_300m_SV.NarG-14864_1_213_+	0.31257251578176515	1	282	
NP_300m_SV.NarG-14868_1_204_+	0.3368055157817651	1	282	
NP_300m_SV.NarG-14874_1_107_+	0.2032185157817651	1	282	
NP_300m_SV.NarG-14880_1_204_+	0.28648951578176507	1	282	
NP_300m_SV.NarG-14885_1_200_+	0.2147635157817651	1	282	
NP_300m_SV.NarG-14895_1_162_+	0.2434195157817651	1	282	
NP_300m_SV.NarG-14899_1_94_+	0.2234065157817651	1	282	
NP_300m_SV.NarG-14905_1_176_+	0.1944065157817651	1	282	
NP_300m_SV.NarG-14913_1_176_+	0.30993551578176515	1	282	
NP_300m_SV.NarG-14923_1_81_+	0.2750965157817651	1	282	
NP_300m_SV.NarG-14924_1_162_+	0.22314451578176508	1	282	
NP_300m_SV.NarG-14971_1_97_+	0.2532995157817651	1	282	
NP_300m_SV.NarG-14976_96_205_+	0.1451125157817651	1	282	
NP_300m_SV.NarG-14978_1_109_+	0.22319451578176508	1	282	
NP_300m_SV.NarG-14984_1_115_+	0.2443585157817651	1	282	
NP_300m_SV.NarG-14987_1_77_+	0.1814665157817651	1	282	
NP_300m_SV.NarG-15004_1_137_+	0.3271415157817651	1	282	
NP_300m_SV.NarG-15006_1_158_+	0.2792525157817651	1	282	
NP_300m_SV.NarG-15017_1_143_+	0.2242905157817651	1	282	
NP_300m_SV.NarG-15023_1_112_+	0.23943351578176508	1	282	
NP_300m_SV.NarG-15037_1_166_+	0.16194551578176508	1	282	
NP_300m_SV.NarG-15051_1_130_+	0.2977485157817651	1	282	
NP_300m_SV.NarG-15055_1_181_+	0.2483705157817651	1	282	
NP_300m_SV.NarG-15062_1_171_+	0.2538985157817651	1	282	
NP_300m_SV.NarG-15064_1_144_+	0.2345315157817651	1	282	
NP_300m_SV.NarG-15077_1_94_+	0.3241565157817651	1	282	
NP_300m_SV.NarG-15078_1_176_+	0.2177935157817651	1	282	
NP_300m_SV.NarG-15081_1_176_+	0.27119251578176506	1	282	
NP_300m_SV.NarG-15089_1_114_+	0.36052051578176514	1	282	
NP_300m_SV.NarG-15090_1_188_+	0.3611635157817651	1	282	
NP_300m_SV.NarG-15094_1_115_+	0.2252105157817651	1	282	
NP_300m_SV.NarG-15107_1_176_+	0.2595085157817651	1	282	
NP_300m_SV.NarG-15109_1_251_+	0.2597055157817651	1	282	
NP_300m_SV.NarG-15110_14_115_+	0.20462751578176508	1	282	
NP_300m_SV.NarG-15113_1_110_+	0.4728105157817651	1	282	
NP_300m_SV.NarG-15135_1_115_+	0.3295165157817651	1	282	
NP_300m_SV.NarG-15136_1_110_+	0.1798695157817651	1	282	
NP_300m_SV.NarG-15137_1_204_+	0.2972315157817651	1	282	
NP_300m_SV.NarG-15158_1_185_+	0.48935951578176506	1	282	
NP_300m_SV.NarG-15166_1_113_+	0.1083005157817651	1	282	
NP_300m_SV.NarG-15176_1_176_+	0.2195385157817651	1	282	
NP_300m_SV.NarG-15178_1_232_+	0.22649151578176507	1	282	
NP_300m_SV.NarG-15197_1_213_+	0.2522965157817651	1	282	
NP_300m_SV.NarG-15201_1_170_+	0.19660651578176508	1	282	
NP_300m_SV.NarG-15206_1_176_+	0.20911751578176507	1	282	
NP_300m_SV.NarG-15210_1_176_+	0.22186251578176508	1	282	
NP_300m_SV.NarG-15220_1_185_+	0.2614165157817651	1	282	
NP_300m_SV.NarG-15231_1_134_+	0.2860695157817651	1	282	
NP_300m_SV.NarG-15238_7_159_+	0.1296215157817651	1	282	
NP_300m_SV.NarG-15246_1_143_+	0.2110825157817651	1	282	
NP_300m_SV.NarG-15248_1_103_+	0.1471385157817651	1	282	
NP_300m_SV.NarG-15250_1_123_+	0.2192685157817651	1	282	
NP_300m_SV.NarG-15259_1_200_+	0.1999565157817651	1	282	
NP_300m_SV.NarG-15261_1_103_+	0.2383115157817651	1	282	
NP_300m_SV.NarG-15263_1_94_+	0.1152285157817651	1	282	
